uuid,year,type,collection,title,handle_url,pdf_count,pdf_names,pdf_mb,pdf_urls,non_pdf_count,has_text_bundle
ce794f7f-3cf0-452a-9874-78a18399e1fd,2025,conferenceObject,1.1 Eventos institucionales,Plataforma interinstitucional para el registro de sicariato: Mejora de datos y coordinación para combatir el crimen organizado en el Perú,https://hdl.handle.net/20.500.12390/3711,3,Plataforma Interinstitucional para el Registro de Sicariato -Póster (19JUN2025).pdf; Anexo Nº 1- Autorizacion - AO.pdf; Anexo Nº 1- Autorizacion - TG.pdf,14.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/430d1bd5-f8a4-4ae9-9107-e7c856297c18/content; https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9dd9a360-c860-4a94-bab7-478d985f8d7a/content; https://repositorio.concytec.gob.pe/server/api/core/bitstreams/bdd41362-03ed-4937-8502-16e41acf4638/content,0,True
f67a486e-fd55-4c42-8a02-ff7d060233a3,2019,conferenceObject,1.1 Eventos institucionales,La cultura informacional en la gestión de la investigación y la innovación: aproximación desde la gestión de información y la inteligencia organizacional,https://hdl.handle.net/20.500.12390/426,1,rodriguez_cy.pdf,1.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/039ddaf0-7ad5-1b91-c500-89f640cdbd08/content,0,True
5193e601-11c6-4b42-b903-eecd1c36ea00,2005,book,1.2 Publicaciones institucionales,TIC's en educación: Tecnologías de la Información y Comunicación en Educación,https://hdl.handle.net/20.500.12390/3723,0,,0.0,,0,False
a816a23e-1ab9-4e21-b0f6-6be7e63fa99c,2019,conferenceObject,1.1 Eventos institucionales,La visión de ORCID,https://hdl.handle.net/20.500.12390/449,1,2_heredia_a-ORCID2019.pdf,3.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/270fd40e-813c-d495-64a1-292125e588d6/content,0,True
81f0d034-9a50-4cd8-a1ec-48945bb1e96a,2018,conferenceObject,1.1 Eventos institucionales,Next Generation Repositories: Invenio,https://hdl.handle.net/20.500.12390/50,1,CONCYTEC0000027.pdf,0.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/02f798fe-f519-4ada-a163-16b8c5b71bf6/content,0,True
8e9a03f0-a0c3-4139-98f3-97352a0c1cc7,1988,book,1.2 Publicaciones institucionales,Fundamentos teóricos de la educación en la virtud,https://hdl.handle.net/20.500.12390/3739,0,,0.0,,0,False
56b9f953-14c9-415b-9e64-01a6073ea303,1988,book,1.2 Publicaciones institucionales,Cómo publicar,https://hdl.handle.net/20.500.12390/3750,0,,0.0,,0,False
89ef475e-56de-462c-b71d-60d5f56d9151,2002,book,1.2 Publicaciones institucionales,Fundamentos teóricos en la producción de acero,https://hdl.handle.net/20.500.12390/3787,0,,0.0,,0,True
b9a232e8-84d6-4261-b78a-adb86fb285a9,2020,conferenceObject,1.1 Eventos institucionales,Presentación de la Convocatoria 2020 de Instrumentos del Programa CYTED,https://hdl.handle.net/20.500.12390/2169,1,CYTED Convocatoria 2020 CONCYTEC.pdf,2.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9e9da55f-f3ee-2915-214d-868020063e67/content,0,True
3210a4f7-3e48-4e6d-876a-4b3570867c45,2022,book,1.1 Eventos institucionales,"Becarias María Reiche: Iniciativa propuesta por el Comité Pro Mujer en CTI del Consejo Nacional de Ciencia, Tecnología e Innovación (CONCYTEC) y ejecutada por el Programa Nacional de Investigación Científica y Estudios Avanzados (PROCIENCIA)",https://hdl.handle.net/20.500.12390/3200,1,Becarias Maria Reiche 2022.pdf,2.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1d6b507e-e02a-6a46-fab4-e3ab74a99376/content,0,True
ff3e79b4-297f-439d-9f4f-e8a6dfc2395f,2000,book,1.2 Publicaciones institucionales,Aplicaciones galvanotécnicas,https://hdl.handle.net/20.500.12390/3762,1,1000000025.pdf,43.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a1e1111c-70b3-461b-b9c7-2f5af8292cda/content,0,True
796b969b-393b-4042-a1f9-27e6e6a46ede,2025,video,1.2 Publicaciones institucionales,PerúCRIS: Búsqueda en el Directorio de Infraestructura,https://hdl.handle.net/20.500.12390/3848,0,,0.0,,0,False
2b668257-73e1-4299-94f0-d28e3159c051,1990,book,1.2 Publicaciones institucionales,Pensadores del Perú,https://hdl.handle.net/20.500.12390/3797,0,,0.0,,0,True
ce35ab00-0e21-4552-bc70-723010c74eee,2019,conferenceObject,1.1 Eventos institucionales,Implementación de ORCID en UPCH,https://hdl.handle.net/20.500.12390/454,1,7_zamudio_c-ORCID2019.pdf,0.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ca1d49f6-06fc-7e80-d798-cd48cb5841e2/content,0,True
8eed236d-ff91-4169-836b-7923ba847f0c,2021,report,1.1 Eventos institucionales,Guía que establece la equivalencia entre la teoría de cambio y el árbol de problemas y objetivos: la teoría de cambio para el diseño y evaluación de instrumentos financieros de CTI,https://hdl.handle.net/20.500.12390/2266,1,3er_Guía_que_establece_Equivalencia_entre_Teoría_de Cambio_y_Árbol_de_Problemas_yObjetivos.pdf,2.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/79745e16-5b1b-5cd2-4c07-46b0afe0cdc4/content,0,True
1c9a49d3-f7b9-4988-939c-e700d2abd3ad,2022,report,1.1 Eventos institucionales,Influencia del ámbito familiar en la elección de una carrera STEM: un análisis para el caso peruano,https://hdl.handle.net/20.500.12390/3214,1,Influencia ambito familiar eleccion STEM - ROCOIE11-2022 - Version Final.pdf,1.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/79827f5f-e6cc-5c29-7170-d0a560c3a182/content,0,True
fee30fe2-7a28-4ca1-9470-a2c8ff3f1a97,2025,article,1.2 Publicaciones institucionales,¿Qué información encuentro en PerúCRIS?,https://hdl.handle.net/20.500.12390/3846,0,,0.0,,0,False
51f1052f-0a43-4dfe-8751-1b499306e80b,2002,book,1.2 Publicaciones institucionales,Métodos Estadísticos en la Evaluación Educacional,https://hdl.handle.net/20.500.12390/3824,0,,0.0,,0,True
af1d139b-591a-4506-882c-25f082fcc611,2018,conferenceObject,1.1 Eventos institucionales,Gestión nacional de la adopción ORCID,https://hdl.handle.net/20.500.12390/70,1,CONCYTEC0000047.pdf,1.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b21d4b81-1fa6-c89c-ec4a-9a0d46045c2a/content,0,True
48b463af-7d81-4f9c-ba5f-1240baa005a3,2019,conferenceObject,1.1 Eventos institucionales,Formación de competencias en el profesional de la información para la gestión de la investigación,https://hdl.handle.net/20.500.12390/425,1,martinez_ra.pdf,3.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/cc90aa5d-2bb6-f212-6310-189746d52b50/content,0,True
3657c44b-4c3b-4518-9227-930900ba62da,2019,conferenceObject,1.1 Eventos institucionales,The global state of Open Science,https://hdl.handle.net/20.500.12390/413,1,tennant_j.pdf,5.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/332dd2a8-7cb8-2c81-d137-392bc1e9c73f/content,0,True
c698864b-80ed-4e6a-a1c2-0df6a0d726a7,2019,conferenceObject,1.1 Eventos institucionales,Ley de Promoción del Investigador Científico y proceso de transición REGINA- RENACYT,https://hdl.handle.net/20.500.12390/396,1,LeonVelarde_SF-RENARE-CENTRO.pdf,1.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/4dead202-6ebc-6272-ecef-7c1d74c91ad4/content,0,True
48fbbcb8-2bc6-4bda-b55d-f3604e0ca105,2019,conferenceObject,1.1 Eventos institucionales,Búsqueda en Pubmed - 2019,https://hdl.handle.net/20.500.12390/427,1,pacheco_mj.pdf,8.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9c4458b6-4ec6-6d36-8615-74780829bdee/content,0,True
f5741246-5ef8-4d40-a730-32c4b5f933b1,2022,conferenceObject,1.1 Eventos institucionales,Gestión de datos de investigación en Francia y en el IRD,https://hdl.handle.net/20.500.12390/3119,1,HatumTinkuy2022_AventurierP_2.pdf,1.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/28abe600-4c98-1972-2df5-bc2c6215e11a/content,0,True
1f5602fa-a2f4-47ad-8bbf-3582a42e916d,2019,conferenceObject,1.1 Eventos institucionales,Gobernanza de la investigación universitaria. Las tensiones de la política de producción científica - Publindex,https://hdl.handle.net/20.500.12390/414,1,tejada_gm.pdf,3.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1a2aea42-1662-536b-f859-637efc80b273/content,0,True
e15a6f94-ca75-4e63-8c22-762fd49ecda3,2021,conferenceObject,1.1 Eventos institucionales,De la interoperabilidad a la Visión 360º de la labor de nuestros investigadores,https://hdl.handle.net/20.500.12390/2903,1,ConferenciaCTI2021_TalledoJessica.pdf,0.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9ac28d74-ae5c-f268-f499-4fdc1da95569/content,0,True
5ce83e0b-8115-4eb9-967a-c94231110bc1,2002,book,1.2 Publicaciones institucionales,"Tecnología, procesos de manufactura y control numérico",https://hdl.handle.net/20.500.12390/3813,0,,0.0,,0,True
6b4243b8-fcf1-41c3-b1ec-edb3066b511a,2001,book,1.2 Publicaciones institucionales,Chiribaya de Ilo: Un aporte a su difusión,https://hdl.handle.net/20.500.12390/3808,0,,0.0,,0,True
befb2d8b-4de2-46e1-9c95-8cb64e81be5c,2020,conferenceObject,1.1 Eventos institucionales,Ciencia Abierta y la Red Nacional de Repositorios Digitales,https://hdl.handle.net/20.500.12390/2175,1,melgar_sh-Ciencia abierta.pdf,1.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/fa84e52d-a92e-c0b8-30f4-d5df2bb538ca/content,0,True
7283ff5c-2b66-4daa-9830-bd6ea609d519,2020,report,1.1 Eventos institucionales,Libros & Ciencias: Revista de divulgación científica (N° 1 - Diciembre 2020),https://hdl.handle.net/20.500.12390/2204,1,Revista_Libros_&_Ciencias1.pdf,7.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1d36769b-20d8-ede5-851f-b37d42286ee8/content,0,True
02dbc946-3ed7-4ae3-8ca5-b906f6f7efb3,2019,conferenceObject,1.1 Eventos institucionales,Poblamiento de repositorios institucionales para la ciencia abierta,https://hdl.handle.net/20.500.12390/405,1,3_melgar_sh-RENARE_Lima.pdf,2.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/f6c3f5ab-8f4c-6520-5b19-87ad98250485/content,0,True
e2a10890-7b03-4125-864a-d4671a81fe9d,1986,book,1.2 Publicaciones institucionales,Reducción de consumo de energía reactiva de máquinas eléctricas de inducción,https://hdl.handle.net/20.500.12390/3837,0,,0.0,,0,True
63adfc48-23bf-4586-9f12-73425d8c2a33,2018,conferenceObject,1.1 Eventos institucionales,Conversatorio de responsables de repositorio institucional - Macro Región Oriente,https://hdl.handle.net/20.500.12390/82,1,CONCYTEC0000058.pdf,1.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ccc19a5f-7b09-4d41-da25-a653284030e9/content,0,True
28f2ee7e-d3ab-4d56-b79a-c806f337be2c,1990,book,1.2 Publicaciones institucionales,Cajamarca: Guía del Archivo Departamental,https://hdl.handle.net/20.500.12390/3843,0,,0.0,,0,True
f519cb04-cb90-4e13-a2eb-ede8308eceee,2018,conferenceObject,1.1 Eventos institucionales,"CRIS systems in practice: Some workflows around open access, research data management and reporting",https://hdl.handle.net/20.500.12390/49,1,CONCYTEC0000026.pdf,1.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6d69cf81-65ff-40eb-d60d-ffece4fd2049/content,0,True
54887c68-c825-48c6-a09e-eb39537beaeb,2025,video,1.2 Publicaciones institucionales,PerúCRIS: Búsqueda en el Directorio de Talento Humano,https://hdl.handle.net/20.500.12390/3698,0,,0.0,,1,False
501ac860-8b6d-406c-bd8f-931798acf6db,2020,report,1.1 Eventos institucionales,Informe de vigilancia tecnológica: Tecnologías transformadoras,https://hdl.handle.net/20.500.12390/2267,1,Tecnologias_Transformadoras.pdf,30.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a782ae5d-59e4-f441-1b3b-d562158cf73f/content,0,True
ba29c6bd-2a6a-4b51-8c03-58626dab71cd,2018,book,1.1 Eventos institucionales,Guía conceptual para identificar creaciones protegibles,https://hdl.handle.net/20.500.12390/463,1,guevara_pm-Manual_creaciones_protegibles.pdf,1.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ef2ec9d2-c26e-86de-1300-8c3dbcba122f/content,0,True
104fd50a-c0df-4732-916f-6c013fdc7ce7,2002,book,1.2 Publicaciones institucionales,Foro: Ciencia y tecnología en la sociedad de la información,https://hdl.handle.net/20.500.12390/3776,0,,0.0,,0,True
7b6d4c39-d8e8-426f-9167-36048cfd0daa,2019,conferenceObject,1.1 Eventos institucionales,PerúCRIS: Estrategias para profundizar la gestión de la información científica desde una perspectiva nacional en el Perú,https://hdl.handle.net/20.500.12390/471,1,Olivares_C_PeruCRIS_estrategias_profundizar_gestion_informacion_cientifica.pdf,2.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/f842913a-7907-b914-6403-ef96638f3c85/content,0,True
db9f76f9-4afa-46c8-83be-503587046087,2019,conferenceObject,1.1 Eventos institucionales,Ley de Promoción del Investigador Científico y proceso de transición REGINA- RENACYT,https://hdl.handle.net/20.500.12390/434,1,4_RENACYT_y Ley del Investigador_PS 19.09.2019 v2.pdf,2.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a476dc43-0abf-771e-f274-4b220fd43a29/content,0,True
1933824a-45e9-4b5c-9afe-29c96587f02e,1989,book,1.2 Publicaciones institucionales,El cielo de los antiguos peruanos : El libro de oro de las líneas y de las figuras de Nazca,https://hdl.handle.net/20.500.12390/3809,0,,0.0,,0,True
743aa702-c0a3-465f-9b18-862b6a530b70,1993,book,1.2 Publicaciones institucionales,"Cicatrización de heridas : Método: el apósito húmedo compresivo y sellado para curar quemaduras, heridas mutilantes, úlceras varicosas, gangrenas",https://hdl.handle.net/20.500.12390/3806,0,,0.0,,0,True
c59af1f1-a3c3-450f-823c-d2ee65169a5e,2020,book,1.1 Eventos institucionales,Guia de presentaciones de alto impacto para Investigadores,https://hdl.handle.net/20.500.12390/2188,1,guia_presentaciones_alto_impacto_investigadores.pdf,11.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/4b838712-c843-a8a9-52b6-05388a196d66/content,0,True
15d18578-621a-405d-8e43-798cb009ea71,2018,report,1.1 Eventos institucionales,Memoria Institucional CONCYTEC 2017,https://hdl.handle.net/20.500.12390/2195,1,memoria_institucional_Concytec_2017.pdf,21.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/55008821-79b5-9571-1868-45926bab6f7c/content,0,True
ab498538-8dd5-4b41-8bc4-4e57c980ab33,2014,conferenceObject,1.1 Eventos institucionales,"Crear para crecer: estrategia nacional para el desarrollo de la ciencia, tecnología e innovación",https://hdl.handle.net/20.500.12390/74,1,CONCYTEC0000050.pdf,1.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/03aa3062-4a76-0d7a-657b-c407b293ff4c/content,0,True
f3e20fd2-4c3f-4cf5-a159-0364af81a01c,2022,report,1.1 Eventos institucionales,"I + D + i Perú: Innovación, Ciencia y Tecnología para un crecimiento sustentable (N° 3 / Setiembre 2022)",https://hdl.handle.net/20.500.12390/3133,1,Revista-IDiPerú_3-Concytec.pdf,17.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a6ad7df2-9485-da50-9099-7f9cd739039e/content,0,True
3972907b-0838-41dc-b044-0f9df6d9ee8e,2019,report,1.1 Eventos institucionales,"Lineamientos para la gestión de uso de equipamiento mayor en ciencia, tecnología e innovación tecnológica (CTI)",https://hdl.handle.net/20.500.12390/2217,1,lineamientos-de-equipamiento-para-ciencia-tecnologia-e-innovacion-tecnologica-cti-version-aprobada-por-consejo-directivo.pdf,0.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1c823632-bbdb-0e34-8282-db63e6407fe1/content,0,True
0ce2d56d-0cb8-45f1-8cbe-1c6341782939,2022,conferenceObject,1.1 Eventos institucionales,Políticas de Ciencia e Innovación en la Universidad de La Habana,https://hdl.handle.net/20.500.12390/3116,1,HatumTinkuy2022_MachadoM_1.pdf,0.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/99de3bd1-5e5c-d831-547e-5e111e728d0b/content,0,True
b7bc7d7e-0cf5-4e84-8e78-0ee2f1a31ad4,1996,book,1.2 Publicaciones institucionales,La socialización diferenciada por sexo,https://hdl.handle.net/20.500.12390/3779,0,,0.0,,0,True
1487b2fe-71a3-43ed-aa83-c2e320ee86a6,1991,book,1.2 Publicaciones institucionales,Tecnología y análisis agronómico para la planificación de predios rurales,https://hdl.handle.net/20.500.12390/3753,0,,0.0,,0,False
326ad143-22e0-4860-a33e-3bf3977934a8,2025,article,1.2 Publicaciones institucionales,"Libros & Ciencias: Revista de divulgación científica (N° 8, Diciembre 2025)",https://hdl.handle.net/20.500.12390/3849,1,Libros-ciencias-N°8 (Dic.2025).pdf,56.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/2cd720d8-8694-4269-b886-2225c058cef6/content,0,True
f3aba797-012e-48d5-a83a-f334f3b41842,2021,report,1.1 Eventos institucionales,Libros & Ciencias: Revista de divulgación científica (N° 3 - Diciembre 2021),https://hdl.handle.net/20.500.12390/3082,1,Revista_Libros_&_Ciencias3.pdf,11.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/046accf4-7483-abae-f66a-aabc6e582cd5/content,0,True
740ca1f0-50a3-4b64-8ce3-5e706cff3fdb,2018,conferenceObject,1.1 Eventos institucionales,Configuración y registro de información en el repositorios institucionales –Generalidades,https://hdl.handle.net/20.500.12390/89,1,CONCYTEC0000065.pdf,6.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/bd5b6e37-8064-6d5a-3be7-e7cf63680ca2/content,0,True
5025af5a-4a28-46e5-9ccc-7d755c07d0dc,2017,technicalDocumentation,1.1 Eventos institucionales,Directrices para el procesamiento de información en los repositorios institucionales,https://hdl.handle.net/20.500.12390/2165,1,Directrices_repositorio_2017.pdf,0.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/c7dd241d-7cc5-7cb0-6338-198ef42cc127/content,0,True
1a801d7d-5611-4e92-8aee-6c40de6cde03,2019,conferenceObject,1.1 Eventos institucionales,Avances en una implementación DSpace-CRIS: Caso CONCYTEC,https://hdl.handle.net/20.500.12390/439,1,9_Implementación de DSpace-CRIS en el Repositorio Institucional del Alex Rivero - CONCYTEC.pdf,2.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/c8b6613a-4c83-db2e-11f3-47ef72957d85/content,0,True
783d538d-28be-43f0-b005-2c38963e2934,1992,book,1.2 Publicaciones institucionales,Ingeniería química: Los procesos y tecnologías del futuro,https://hdl.handle.net/20.500.12390/3818,0,,0.0,,0,True
2a49ac17-a2be-4446-ade4-2cd7cddcd356,2019,conferenceObject,1.1 Eventos institucionales,"Estrategias y papel del editor para potenciar la producción, gestión y promoción de revistas científicas",https://hdl.handle.net/20.500.12390/428,1,machin_mj.pdf,3.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/8342e675-7dcf-aed4-b733-c58dc2cc2b0a/content,0,True
c3542923-19c7-471e-a061-0d1ae0d0e403,2021,report,1.1 Eventos institucionales,Libros & Ciencias: Revista de divulgación científica (N° 2 / Julio 2021),https://hdl.handle.net/20.500.12390/2271,1,Revista_Libros_&_Ciencias2.pdf,12.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/84f637ce-e2dc-7d95-bac1-9d981fa41a02/content,0,True
3307d4fd-91ef-4f14-96e9-03dfa07c2736,2025,conferenceObject,1.1 Eventos institucionales,Carga/Interoperabilidad de información a través de la plataforma PerúCRIS,https://hdl.handle.net/20.500.12390/3704,1,Present.4-PeruCRIS (11JUN2025).pdf,1.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/d9ab693e-a048-47b0-81a0-e2c779c8debd/content,0,True
5c26aa08-2d83-4141-b662-6b1e9e48565d,2006,book,1.1 Eventos institucionales,Manual de tecnologías limpias para PyMEs del Sector de Residuos Sólidos,https://hdl.handle.net/20.500.12390/3781,1,1000000037.pdf,41.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/028660bd-069e-4214-b8fd-fdd72c977a0a/content,0,True
899a9acd-8dcd-400c-8265-3ab0398de6b8,2022,conferenceObject,1.1 Eventos institucionales,"Sceiba, un ejemplo de proyecto VLIR-UOS, la cooperación universitaria internacional flamenca",https://hdl.handle.net/20.500.12390/3127,1,HatumTinkuy2022_GoovaertsM_2.pdf,0.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a778fb1a-b493-41ef-dd6f-039335bcc45f/content,0,True
681dd5a0-0894-485c-a6c1-1d34e3136064,2021,report,1.1 Eventos institucionales,Guía de indicadores de línea de base: la teoría de cambio para el diseño y evaluación de instrumentos financieros de CTI,https://hdl.handle.net/20.500.12390/2265,1,2do_Guía_de_ Indicadores_Línea_de_Base_Teoría_de_Cambio_para_Diseño_y_Evaluación_de_IF_CTI..pdf,2.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ec383586-1e3a-9f79-3381-bde987ad27d2/content,0,True
dcb41609-732a-437e-9a79-ce18ca293288,2025,conferenceObject,1.1 Eventos institucionales,Sistema de vigilancia aérea inteligente para reducir la criminalidad urbana en el Perú,https://hdl.handle.net/20.500.12390/3710,4,Sistema de vigilancia aérea - Poster (19JUN2025).pdf; 1. EE Lon Kan- CONCYTEC - Anexo Nº 1- Autorizacion.pdf; 2. CA Lon Kan- CONCYTEC - Anexo Nº 1- Autorizacion.pdf; 3. CA González - CONCYTEC - Anexo Nº 1- Autorizacion.pdf,1.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a0345687-f02d-4b25-82d1-b1539086faac/content; https://repositorio.concytec.gob.pe/server/api/core/bitstreams/02a3ddd8-6ea2-4a9a-930d-4d30c1e89aac/content; https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9d14161e-0f70-4295-82c3-25404ef5156d/content; https://repositorio.concytec.gob.pe/server/api/core/bitstreams/871cf33f-b880-4b42-a250-18495fe6308e/content,0,True
9ec1bf81-640b-4aab-84c6-6b50671f6a42,2020,conferenceObject,1.1 Eventos institucionales,Renati: Registro Nacional de Trabajos conducentes a Grados y Títulos,https://hdl.handle.net/20.500.12390/2176,1,caceres_ga-Renati.pdf,1.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ef5fa9d4-12b1-d00e-8b15-19f89d2527c8/content,0,True
2239c226-525e-4104-a422-444d9697a204,2025,report,1.2 Publicaciones institucionales,Estudio de vigilancia tecnológica en tecnologías emergentes y disruptivas en Smart Cities,https://hdl.handle.net/20.500.12390/3700,1,Estudio de Vigilancia Tecnologica -Smart Cities.pdf,7.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/77ca0033-f225-429d-8ac9-68cd78c4eaa9/content,0,True
0ffe1780-9cb6-4a4d-a25a-5e00b6766f29,2019,conferenceObject,1.1 Eventos institucionales,Evaluación de la calidad de contenidos de los repositorios institucionales,https://hdl.handle.net/20.500.12390/59,1,CONCYTEC0000036.pdf,1.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/55013127-9954-a182-67ee-816ddbb76a1e/content,0,True
3d90c879-8e0b-43f4-9cf9-aa4f56710d5f,2019,conferenceObject,1.1 Eventos institucionales,Mejoras en el repositorio científico IGP (RECI - IGP) y avances a un repositorio CRIS,https://hdl.handle.net/20.500.12390/408,1,6_alvarez_cg-RENARE_Lima.pdf,2.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/99f8a852-aefd-97e9-0749-e6a02f33af5a/content,0,True
87db2474-6884-4795-bfea-1aee1ba00c25,2000,book,1.2 Publicaciones institucionales,II encuentro internacional sobre educación productiva: 1ra feria internacional de Ciencia y Tecnología productiva,https://hdl.handle.net/20.500.12390/3716,0,,0.0,,0,False
9e66b6b6-e2a2-4f68-b2f7-c9eed426a1ea,2018,conferenceObject,1.1 Eventos institucionales,La Implementación de ORCID en la UASLP como parte de sus servicios de ciencia abierta,https://hdl.handle.net/20.500.12390/24,1,CONCYTEC0000001.pdf,11.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/759ceb03-4198-66c3-a1f1-02614ba5a635/content,0,True
88780132-a2bf-40ce-9e59-8a1d0d646382,2018,conferenceObject,1.1 Eventos institucionales,"DSpace-CRIS: the free open-source, research information management system",https://hdl.handle.net/20.500.12390/43,1,CONCYTEC0000020.pdf,1.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9c43b0c1-2e16-5125-3780-48ac972cb34d/content,0,True
e2f24cdc-21a5-47e1-8c74-88edf0c69a60,2019,conferenceObject,1.1 Eventos institucionales,La mejora de las revistas académicas como vía de mejora de su visibilidad y reconocimiento,https://hdl.handle.net/20.500.12390/419,1,jimenez_ce.pdf,2.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1e0fd698-9be6-3ea0-7953-f6f6a091931e/content,0,True
a2f65b36-1600-438d-ba60-c808c019eb90,2018,report,1.1 Eventos institucionales,Lineamientos técnicos para la ejecución de proyectos de CTI con recursos del canon en universidades,https://hdl.handle.net/20.500.12390/2218,1,lineamientos-tecnicos-para-la-ejecucion-de-proyectos-de-CTI-con-recursos-del-canon-en-universidades-2018.pdf,0.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/3342de7c-d75a-ac3e-7c65-8e71e27b8496/content,0,True
ae28dab0-66e2-41d8-82ae-aaf9c3104fec,1988,book,1.2 Publicaciones institucionales,"Manual de Piscinas: Planeamiento y diseño, construcción y equipamiento, operación y mantenimiento",https://hdl.handle.net/20.500.12390/3790,0,,0.0,,0,True
dd420849-42a5-4699-a85d-12097a43b7f2,1992,article,1.2 Publicaciones institucionales,Poetas de La Libertad,https://hdl.handle.net/20.500.12390/3792,0,,0.0,,0,True
21c37efd-4d14-41ee-91b8-4382c34f625f,1990,book,1.2 Publicaciones institucionales,Sistema de televisión,https://hdl.handle.net/20.500.12390/3842,0,,0.0,,0,True
456c80a6-3fd7-4f16-8ab9-f2dba3438061,2018,conferenceObject,1.1 Eventos institucionales,Introducción al Taller y Repositorios de Nueva Generación COAR,https://hdl.handle.net/20.500.12390/41,1,CONCYTEC0000018.pdf,2.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6beb13e1-7b35-0de7-cd23-a7f209930859/content,0,True
903de41b-65ee-40d4-b22d-0c4c4401152b,1989,article,1.1 Eventos institucionales,Dinámica de grupos: Una visión Andragógica,https://hdl.handle.net/20.500.12390/3745,0,,0.0,,0,False
d4395863-e5de-4e57-b413-7ce544e97c8b,1989,book,1.2 Publicaciones institucionales,Gas de Camisea: Propuesta integral en torno a su explotación,https://hdl.handle.net/20.500.12390/3811,0,,0.0,,0,True
2b469082-64c1-425a-a7c5-7b4f7a7b1068,2025,conferenceObject,1.1 Eventos institucionales,LA Referencia: Avances y proyectos en curso,https://hdl.handle.net/20.500.12390/3701,1,Present.1- LA Referencia (11JUN2025).pdf,1.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a5de9727-135b-46a3-9849-d961ec968d43/content,0,True
a9326c3d-a7cf-4c25-af89-e0ab163b5e60,2022,conferenceObject,1.1 Eventos institucionales,La plataforma Sceiba,https://hdl.handle.net/20.500.12390/3122,1,HatumTinkuy2022_Martinez_1.pdf,1.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b12c4ae8-1ff6-c685-db4a-0fd917e7981f/content,0,True
